Source, Target, Weight, Common_Token_Cnt
15095, 15128, 0.014286, 1
19880, 19881, 0.166667, 1
10315, 10315, 0.503399, 3
13835, 13836, 0.018868, 1
19479, 19479, 0.555556, 2
18714, 18714, 0.501357, 2
14347, 14371, 0.017241, 1
13589, 13589, 0.424242, 2
15111, 15136, 0.014286, 1
20941, 20949, 0.029412, 1
16901, 16904, 0.166667, 1
13142, 16506, 0.125000, 1
11611, 12705, 0.250000, 1
16674, 16674, 0.507576, 2
10965, 10970, 0.111111, 1
13505, 21319, 0.083333, 1
10860, 10864, 0.202083, 2
21594, 21596, 0.111111, 1
18856, 18866, 0.055556, 1
10594, 21319, 0.142857, 1
10626, 14352, 0.090909, 1
19760, 19761, 0.833333, 2
15092, 15101, 0.014286, 1
11021, 11022, 0.500000, 1
21485, 21486, 0.700000, 2
8944, 8945, 0.333333, 1
14382, 14382, 0.274817, 3
11691, 15840, 0.017241, 1
13487, 13487, 0.503247, 2
10820, 10821, 0.500929, 2
10192, 15095, 0.014286, 1
19622, 19622, 0.500742, 2
16185, 16188, 0.250742, 2
10486, 20985, 0.500000, 1
13718, 19274, 0.584262, 3
10125, 10126, 0.334076, 2
18368, 18373, 0.142857, 1
16500, 16500, 0.506173, 2
14344, 14388, 0.017241, 1
9098, 13886, 0.014706, 1
10369, 20248, 0.250000, 1
15073, 15074, 0.333333, 1
9213, 9886, 0.043478, 1
15122, 15140, 0.014286, 1
14315, 14315, 0.351190, 2
9561, 15258, 0.050000, 1
15518, 15519, 0.334690, 2
16946, 16948, 0.251357, 2
16681, 16681, 0.502674, 2
9094, 17925, 0.014706, 1
15824, 18269, 0.333333, 1
9737, 9738, 0.500000, 1
21597, 21597, 0.335142, 2
12674, 20489, 0.200000, 1
20848, 20848, 0.410256, 2
15088, 15143, 0.014286, 1
15825, 15843, 0.019286, 2
10861, 10861, 0.243478, 2
15105, 15118, 0.014286, 1
17349, 17349, 0.833333, 2
16479, 16479, 0.583333, 2
20934, 20936, 0.250000, 1
19096, 19097, 0.500000, 1
14261, 14262, 0.500000, 1
15456, 15456, 0.602841, 3
12997, 13122, 0.111111, 1
10174, 10174, 0.338625, 3
16528, 16533, 0.142857, 1
17640, 17641, 0.201263, 2
16464, 16465, 0.500000, 1
14362, 14378, 0.017241, 1
16311, 16312, 0.500000, 1
20974, 20975, 0.500000, 1
16151, 16151, 0.201263, 2
21282, 21284, 0.142857, 1
12675, 14747, 0.142857, 1
16561, 17912, 0.166667, 1
21334, 21596, 0.111111, 1
9051, 9051, 0.502016, 2
19107, 20988, 0.142857, 1
9098, 16186, 0.014706, 1
16327, 16327, 0.503247, 2
9577, 16747, 0.090909, 1
16248, 16248, 0.503853, 3
12458, 12458, 1.076923, 3
19423, 19431, 0.045455, 1
12128, 12133, 0.100000, 1
19395, 21431, 0.011111, 1
13337, 15359, 0.062500, 1
20952, 20954, 0.029412, 1
13205, 13205, 0.502045, 2
12808, 12808, 0.502591, 2
10129, 16793, 0.111111, 1
9625, 9626, 0.500000, 1
11777, 12730, 0.090909, 1
13675, 13676, 0.500000, 1
15271, 17442, 0.058824, 1
13435, 13437, 0.090909, 1
20947, 20947, 0.030674, 2
12470, 12470, 0.258256, 3
15360, 15369, 0.038462, 1
15860, 15860, 0.351808, 3
13399, 21293, 0.111111, 1
15376, 20963, 0.043478, 1
16747, 19431, 0.090909, 1
13694, 13703, 0.062500, 1
11017, 11018, 0.142857, 1
14137, 14137, 0.202841, 2
21133, 21135, 0.250000, 1
21591, 21591, 0.236111, 2
21322, 21329, 0.033333, 1
16149, 16149, 0.202674, 2
15121, 15150, 0.015548, 2
11592, 11592, 0.450000, 2
14360, 14372, 0.017241, 1
10662, 10662, 0.501357, 2
12250, 12250, 0.254273, 3
21355, 21355, 0.504604, 3
11162, 17026, 0.333333, 1
20445, 20448, 0.250000, 1
13567, 13567, 0.503268, 2
9870, 9871, 0.333333, 1
20096, 20098, 0.125000, 1
19520, 19521, 0.200000, 1
14517, 21009, 0.336174, 2
18506, 18506, 0.502045, 2
19765, 19766, 0.625000, 2
20253, 20253, 0.614276, 3
14924, 14924, 0.528587, 4
13059, 18696, 0.250000, 1
19669, 19669, 0.502045, 2
16504, 16514, 0.083333, 1
15098, 15134, 0.014286, 1
16742, 16747, 0.090909, 1
15278, 15371, 0.058824, 1
12284, 12285, 0.333333, 1
9950, 9950, 0.527778, 2
20738, 20739, 0.333333, 1
18521, 18522, 0.333333, 1
19967, 20299, 0.071429, 1
14530, 14531, 0.111111, 1
17097, 17098, 0.500000, 1
20692, 20694, 0.167409, 2
9479, 9479, 0.334596, 2
11831, 11833, 0.200000, 1
15103, 21039, 0.250000, 1
14180, 14184, 0.125742, 2
20383, 20384, 1.000000, 3
15101, 15147, 0.014286, 1
20180, 20180, 0.460349, 3
14373, 14386, 0.017241, 1
16074, 16075, 0.500000, 1
13839, 16840, 0.250000, 1
21272, 21274, 0.111111, 1
14371, 14380, 0.017241, 1
18897, 19149, 0.142857, 1
16839, 16843, 0.200000, 1
15098, 15130, 0.014286, 1
21568, 21580, 0.035714, 1
10092, 10092, 0.503416, 3
20996, 20997, 0.333333, 1
12316, 12322, 0.043478, 1
16740, 16743, 0.090909, 1
13759, 13759, 0.750000, 2
19141, 21055, 0.111111, 1
19619, 19620, 0.500000, 1
17781, 17781, 0.342824, 3
17392, 17394, 0.166667, 1
17367, 17369, 0.333333, 1
10795, 10796, 0.500000, 1
20411, 20414, 0.202045, 2
11093, 11093, 0.503906, 2
17788, 17788, 0.520000, 2
9345, 13988, 0.500000, 1
12315, 12315, 0.100296, 3
11549, 11549, 0.502674, 2
14339, 14372, 0.017241, 1
21365, 21365, 0.767857, 3
21078, 21078, 0.500000, 2
15090, 15134, 0.014286, 1
9575, 9575, 0.400000, 2
14491, 14491, 0.514706, 2
18044, 18045, 0.200000, 1
15253, 15273, 0.028571, 1
15544, 16549, 0.090909, 1
12718, 12720, 0.200000, 1
17662, 20679, 0.015625, 1
19671, 19672, 0.250742, 2
13774, 13776, 0.337636, 3
8906, 8906, 0.700000, 2
11822, 11823, 0.500000, 1
13594, 13594, 0.585562, 4
16657, 16658, 0.100000, 1
11790, 11790, 0.503583, 3
13127, 21331, 0.033333, 1
18938, 18939, 0.500000, 1
11155, 11155, 1.000000, 2
14283, 14284, 0.333333, 1
16449, 16449, 0.525000, 2
19963, 19964, 0.055556, 1
19926, 19926, 0.521645, 3
18777, 18777, 0.503268, 2
18963, 18964, 0.500000, 1
20975, 20975, 0.508764, 3
15737, 17516, 0.022222, 1
13564, 13564, 0.476191, 2
14003, 14004, 0.500000, 1
12053, 12054, 0.333333, 1
12497, 12497, 0.254924, 3
18682, 18682, 0.700000, 2
16740, 16744, 0.090909, 1
21635, 21636, 0.111111, 1
15092, 15105, 0.014286, 1
12818, 12819, 0.334690, 2
12782, 12782, 0.250928, 2
17805, 17806, 0.252137, 2
14520, 14521, 0.250000, 1
16377, 16377, 0.642857, 2
14524, 14524, 0.236111, 2
13688, 13697, 0.062500, 1
20941, 20945, 0.029412, 1
21318, 21331, 0.033333, 1
11882, 19431, 0.090909, 1
20885, 20885, 0.505755, 3
10120, 10121, 0.553894, 3
20423, 20423, 0.590909, 2
20522, 20522, 0.504031, 3
20607, 20607, 0.337607, 3
16788, 16790, 0.402841, 3
15412, 15413, 0.066667, 1
14393, 14393, 0.617241, 3
13181, 13182, 0.250000, 1
21187, 21187, 0.251357, 2
9728, 9728, 0.500742, 2
10762, 10763, 0.090909, 1
15086, 15095, 0.014286, 1
13842, 13846, 0.100000, 1
13097, 13097, 0.503247, 2
10762, 10764, 0.090909, 1
18947, 18948, 0.250000, 1
15100, 15105, 0.014286, 1
12666, 12666, 0.390560, 4
17078, 17078, 0.642857, 2
11877, 11877, 0.454097, 4
21284, 21286, 0.142857, 1
19624, 19624, 0.147705, 3
11170, 11173, 0.090909, 1
18717, 18717, 0.168475, 2
19954, 19955, 0.355556, 2
20431, 20432, 0.334076, 2
15451, 15455, 0.100000, 1
21431, 21628, 0.011111, 1
16812, 16814, 0.333333, 1
10731, 10731, 0.504607, 3
11659, 11660, 0.335378, 2
13246, 13247, 0.166667, 1
11304, 11305, 0.200000, 1
15102, 20198, 0.028571, 1
15137, 15969, 0.015625, 1
12866, 13917, 0.100000, 1
19967, 21289, 0.071429, 1
10398, 10398, 0.833333, 2
14676, 14680, 0.200000, 1
9712, 9712, 0.501808, 2
10468, 10468, 0.504531, 3
19965, 19968, 0.055556, 1
9099, 9099, 0.514706, 2
18771, 18771, 0.359187, 3
14385, 14947, 0.058824, 1
14759, 21431, 0.011111, 1
15463, 15463, 0.757576, 3
18253, 21431, 0.011111, 1
16065, 16065, 0.326923, 2
12377, 12378, 0.500000, 1
11019, 19420, 0.076923, 1
12283, 18820, 0.250000, 1
11482, 11482, 0.334076, 2
12143, 15359, 0.062500, 1
17440, 17448, 0.030303, 1
15088, 15098, 0.023132, 3
14043, 14044, 0.500000, 1
15023, 15024, 0.337240, 2
18630, 18631, 0.335349, 2
9213, 21165, 0.043478, 1
10817, 10817, 1.000000, 2
9137, 9139, 0.166667, 1
12385, 20535, 0.333333, 1
15132, 15149, 0.014286, 1
14708, 14709, 0.333333, 1
10156, 10542, 0.333333, 1
11792, 11793, 0.500000, 1
17440, 17447, 0.030303, 1
15839, 17055, 0.017241, 1
13105, 13106, 0.371795, 2
10882, 10882, 0.750000, 2
15098, 15135, 0.014286, 1
21058, 21058, 0.502257, 2
15110, 15119, 0.014286, 1
15152, 15152, 0.108730, 3
16636, 21055, 0.111111, 1
11158, 11925, 0.011905, 1
10056, 16747, 0.090909, 1
14368, 14371, 0.017241, 1
15289, 15289, 1.000000, 2
14749, 14749, 0.337240, 2
18189, 18191, 0.250000, 1
15137, 17949, 0.015625, 1
20719, 20719, 0.578968, 3
10682, 13336, 0.062500, 1
20145, 20146, 0.083333, 1
15605, 17695, 0.500000, 1
14390, 21584, 0.166667, 1
14991, 14991, 1.002257, 3
10311, 10311, 0.833333, 2
9265, 13259, 0.181818, 2
12060, 17013, 0.125000, 1
19242, 19242, 0.533333, 2
15737, 17512, 0.022222, 1
19966, 19970, 0.055556, 1
17596, 17596, 0.335884, 3
15134, 15138, 0.014286, 1
16078, 17662, 0.015625, 1
15451, 15456, 0.100000, 1
18161, 18163, 0.201808, 2
15265, 19929, 0.100000, 1
10453, 20805, 0.333333, 1
15303, 15401, 0.333333, 1
8922, 12163, 0.166667, 1
16396, 16397, 0.500000, 1
15506, 21249, 0.125000, 1
14373, 14382, 0.017241, 1
17081, 17081, 0.144214, 2
20213, 20213, 0.625000, 2
19751, 19752, 0.750000, 2
17968, 17968, 0.562500, 2
8966, 10834, 0.083333, 1
21122, 21122, 0.113937, 3
9367, 15845, 0.022222, 1
21608, 21608, 0.128165, 2
14129, 14130, 0.142857, 1
20603, 20604, 0.334076, 2
13768, 13770, 0.333333, 1
10570, 10570, 0.502045, 2
13427, 15846, 0.038462, 1
20955, 20960, 0.029412, 1
21344, 21344, 0.503279, 3
11831, 11832, 0.205755, 3
15253, 21327, 0.028571, 1
18771, 18772, 0.359187, 3
12818, 12818, 0.334690, 2
15048, 15049, 0.250000, 1
15268, 21383, 0.066667, 1
13001, 13001, 0.777778, 3
12017, 15137, 0.015625, 1
16793, 16793, 0.178520, 3
21284, 21287, 0.142857, 1
11850, 15314, 0.125000, 1
13688, 13698, 0.062500, 1
10453, 20806, 0.333333, 1
20941, 20946, 0.029412, 1
12315, 16136, 0.055556, 1
13892, 13893, 0.168750, 2
10273, 10273, 0.148199, 3
14425, 16515, 0.142857, 1
17818, 17820, 0.250928, 2
17181, 17182, 0.170573, 2
19968, 19978, 0.055556, 1
14417, 14417, 0.703534, 3
15559, 15559, 0.517857, 2
8917, 8918, 0.125000, 1
10950, 10953, 0.166667, 1
11363, 11363, 0.500742, 2
11118, 11118, 0.702674, 3
16274, 16274, 0.146763, 2
11577, 11577, 0.253520, 3
18378, 18378, 0.502674, 2
18998, 19003, 0.100929, 2
12327, 12327, 0.045149, 3
21570, 21575, 0.035714, 1
20292, 20293, 0.253247, 2
15262, 20946, 0.028571, 1
19628, 19628, 0.210266, 3
12185, 15244, 0.200000, 1
17430, 17434, 0.030303, 1
15043, 15044, 0.252045, 2
16815, 16815, 0.502759, 3
10916, 10917, 0.500000, 1
10628, 10630, 0.090909, 1
10696, 19929, 0.100000, 1
20900, 20986, 0.333333, 1
13594, 13595, 0.583546, 3
20166, 20166, 0.538462, 2
16840, 16840, 0.450000, 2
12036, 12036, 1.000000, 2
17484, 17485, 0.334076, 2
10610, 10610, 0.336498, 2
18059, 18060, 0.334596, 2
15088, 15149, 0.020459, 2
12712, 12716, 0.166667, 1
19348, 19348, 0.833333, 2
18299, 18299, 0.200000, 2
15108, 15108, 0.019043, 3
11906, 11908, 0.166667, 1
16438, 16439, 0.125000, 1
17068, 17068, 1.000000, 2
20062, 20062, 0.833333, 2
9707, 9707, 0.505313, 3
18393, 18399, 0.066667, 1
15413, 20613, 0.066667, 1
19965, 19976, 0.058802, 2
10040, 10040, 0.255515, 3
10687, 10695, 0.029412, 1
15370, 19698, 0.058824, 1
9494, 9494, 0.504010, 3
13907, 13907, 0.227051, 4
19795, 19795, 0.505046, 3
13880, 15104, 0.333333, 1
17768, 17768, 0.166667, 1
9665, 9666, 0.500000, 1
17817, 17818, 0.251357, 2
13287, 14343, 0.017241, 1
14221, 14221, 0.169666, 3
15825, 15844, 0.019286, 2
13524, 13524, 0.833333, 2
17348, 17348, 0.502591, 2
15782, 15782, 1.000000, 2
13718, 19273, 0.584262, 3
11017, 11019, 0.142857, 1
9807, 17607, 0.058396, 2
21189, 21192, 0.250000, 1
13435, 13436, 0.090909, 1
21065, 21067, 0.182292, 2
13205, 13206, 0.502045, 2
15279, 21212, 0.058824, 1
12236, 12238, 0.333333, 1
15363, 15375, 0.038462, 1
13960, 13961, 0.252016, 2
17550, 17551, 0.250000, 1
9623, 9623, 0.334076, 2
13464, 13465, 0.333333, 1
15843, 15845, 0.017241, 1
10478, 13183, 0.038462, 1
9123, 9123, 0.666667, 2
9758, 9758, 0.503030, 2
14541, 16096, 0.168475, 2
17428, 17440, 0.030303, 1
19968, 19977, 0.055556, 1
21672, 21672, 0.334076, 2
13964, 13964, 0.336007, 2
15008, 15009, 0.200000, 1
9716, 9717, 0.500000, 1
14373, 14383, 0.017241, 1
14917, 14918, 0.066667, 1
13946, 14169, 0.333333, 1
17610, 17612, 0.055556, 1
20654, 20655, 0.500000, 1
12320, 18386, 0.100000, 1
17266, 17590, 0.125000, 1
16975, 16976, 0.250000, 1
10834, 10834, 0.416667, 2
18856, 18865, 0.055556, 1
14168, 14170, 0.200000, 1
21489, 21489, 0.500929, 2
19423, 19432, 0.045455, 1
21404, 21409, 0.100000, 1
20129, 20129, 0.666667, 2
12937, 15840, 0.017241, 1
16077, 16077, 0.519159, 3
15905, 15905, 0.202257, 2
15737, 17513, 0.022222, 1
11398, 11398, 0.666667, 2
13281, 15135, 0.062500, 1
13336, 13338, 0.062500, 1
15580, 15581, 0.500000, 1
16186, 16187, 0.264706, 2
19861, 20239, 0.020000, 1
17534, 17538, 0.200929, 2
17417, 17421, 0.030303, 1
9496, 21433, 0.017857, 1
19839, 19840, 0.500000, 1
17427, 17449, 0.030303, 1
19866, 19867, 0.333333, 1
10434, 21392, 0.111111, 1
20039, 20043, 0.100000, 1
11722, 11722, 0.114645, 2
16807, 19188, 0.500000, 1
10693, 19296, 0.090909, 1
9098, 16187, 0.014706, 1
14354, 14357, 0.017241, 1
21627, 21630, 0.071429, 1
16018, 16018, 0.611111, 2
19539, 20931, 0.111111, 1
12301, 12301, 0.750000, 2
9866, 9867, 0.335417, 2
11879, 19695, 0.125000, 1
16793, 19077, 0.111111, 1
20842, 20842, 0.252841, 2
18059, 18059, 0.534596, 3
20094, 20094, 0.125929, 2
8900, 11757, 0.500000, 1
14355, 14371, 0.017241, 1
10680, 21391, 0.029412, 1
21322, 21631, 0.142857, 1
14415, 14417, 0.200000, 1
9313, 12880, 0.500000, 1
15104, 15150, 0.014286, 1
15430, 15859, 0.111111, 1
9025, 9026, 0.200000, 1
18161, 18164, 0.201808, 2
10688, 10702, 0.029412, 1
9218, 9219, 0.500000, 1
12715, 12716, 0.166667, 1
20624, 20624, 0.536867, 3
17691, 21431, 0.011111, 1
15259, 15259, 0.153571, 2
17072, 17074, 0.333333, 1
12538, 12538, 0.642857, 2
12271, 12271, 0.425505, 3
16790, 16791, 0.069508, 2
14352, 14372, 0.017241, 1
12960, 14737, 0.250000, 1
9019, 9019, 0.337607, 3
19882, 20952, 0.029412, 1
18796, 18800, 0.068803, 2
19952, 19952, 1.000000, 2
15098, 15131, 0.014286, 1
12781, 12782, 0.250000, 1
15105, 15117, 0.014286, 1
12053, 12055, 0.333333, 1
15073, 15075, 0.333333, 1
15945, 16687, 0.500000, 1
19988, 19988, 0.642857, 2
13875, 13877, 0.333333, 1
13824, 15842, 0.017241, 1
21239, 21239, 0.146351, 3
13764, 13765, 0.500000, 1
13671, 13671, 0.333333, 2
14074, 14074, 0.251357, 2
16575, 16576, 0.333333, 1
21404, 21405, 0.100000, 1
10058, 10059, 0.500000, 1
15544, 16548, 0.090909, 1
12767, 12769, 0.250000, 1
12128, 12132, 0.100000, 1
17336, 17336, 0.833333, 2
15008, 15008, 0.203268, 2
11418, 11418, 0.219780, 2
15825, 18349, 0.017241, 1
12542, 12542, 0.502045, 2
14149, 14149, 0.504757, 3
12809, 12809, 0.666667, 2
9113, 9114, 0.333333, 1
19384, 21427, 0.011111, 1
19911, 19913, 0.275000, 2
13923, 13926, 0.250000, 1
13398, 13398, 0.334262, 2
17865, 17865, 0.752045, 3
13313, 13314, 0.250000, 1
15046, 15046, 0.416667, 2
19088, 19088, 0.500929, 2
14915, 15414, 0.066667, 1
10695, 10708, 0.029412, 1
18403, 18405, 0.090909, 1
17422, 17432, 0.030303, 1
10706, 21330, 0.066667, 1
12041, 12043, 0.252841, 2
19008, 19009, 0.500000, 1
16539, 16539, 0.334690, 2
14146, 14146, 0.338172, 3
10251, 11158, 0.011905, 1
14995, 14996, 0.502591, 2
9674, 9674, 0.502841, 2
8969, 8970, 0.142857, 1
18760, 18760, 0.336007, 2
18921, 18921, 0.503247, 2
18142, 18142, 0.700000, 2
21020, 21021, 0.500000, 1
19558, 19559, 0.334076, 2
17443, 17447, 0.030303, 1
15104, 15104, 0.347619, 2
12609, 12609, 0.265768, 3
14981, 14982, 0.500000, 1
10653, 21222, 0.250000, 1
12321, 12323, 0.043478, 1
11744, 11744, 0.252083, 2
11926, 11928, 0.167929, 2
20085, 20085, 0.503030, 2
17366, 17366, 0.826923, 3
15033, 15837, 0.017241, 1
18374, 18375, 0.335417, 2
17472, 17472, 0.335142, 2
19954, 19954, 0.355556, 2
16648, 16648, 0.450000, 2
12270, 12270, 0.335417, 2
15358, 20946, 0.100000, 1
12731, 21129, 0.200000, 1
13610, 13610, 0.503165, 2
15839, 15840, 0.019832, 2
9594, 9594, 0.502016, 2
12403, 12403, 0.503165, 2
14339, 14373, 0.017241, 1
11305, 11315, 0.142857, 1
14600, 14601, 0.500000, 1
19622, 19623, 0.500742, 2
16657, 16659, 0.100000, 1
13762, 13762, 0.252551, 3
19626, 19630, 0.142857, 1
12629, 12630, 0.333333, 1
15976, 15977, 0.333333, 1
19089, 19089, 0.750000, 2
18856, 18869, 0.055556, 1
10685, 10703, 0.029412, 1
19765, 19765, 0.625000, 2
20244, 20245, 0.166667, 1
18800, 18805, 0.066667, 1
15089, 15108, 0.016960, 2
15360, 15366, 0.038462, 1
9166, 16791, 0.067409, 2
10494, 10496, 0.250000, 1
15090, 15133, 0.014286, 1
12317, 12317, 0.044221, 2
16958, 16958, 0.642857, 2
20216, 20216, 0.334690, 2
10291, 10291, 0.500742, 2
12056, 12057, 0.117032, 3
18100, 18100, 0.558824, 2
19546, 19546, 0.100929, 2
11991, 11992, 0.500000, 1
13316, 13317, 0.251263, 2
20244, 20246, 0.166667, 1
10704, 21325, 0.033333, 1
15825, 19073, 0.017241, 1
8978, 8980, 0.253308, 3
10961, 17810, 0.250000, 1
9200, 13554, 0.166667, 1
10098, 10098, 0.642857, 2
14196, 14198, 0.250000, 1
15089, 15107, 0.014286, 1
14349, 14365, 0.017241, 1
19422, 19428, 0.045455, 1
15881, 15882, 0.500000, 1
14222, 14225, 0.166667, 1
21162, 21163, 0.334262, 2
11605, 15843, 0.017241, 1
14076, 14076, 0.750000, 2
13277, 13278, 0.500000, 1
16238, 17738, 0.050000, 1
14962, 14962, 0.590909, 2
9544, 9546, 0.200000, 1
20388, 20388, 0.501263, 2
17918, 17919, 0.506350, 4
10276, 10277, 0.500000, 1
16321, 17435, 0.200000, 1
17537, 17537, 0.311111, 2
15095, 15110, 0.014286, 1
10494, 10497, 0.250000, 1
9550, 9550, 0.203534, 2
12868, 12870, 0.333333, 1
8894, 8895, 0.503583, 3
11331, 11332, 0.333333, 1
19014, 19014, 0.576923, 2
18560, 18561, 0.500000, 1
15900, 15900, 0.583333, 2
9748, 9748, 0.562500, 2
20400, 20400, 0.500929, 2
17417, 17431, 0.030303, 1
18224, 18224, 0.505704, 3
20359, 20359, 0.500742, 2
13396, 13397, 0.333333, 1
14183, 14183, 0.127016, 2
14770, 14771, 0.333333, 1
15832, 16182, 0.090909, 1
10743, 10743, 0.703268, 3
13835, 20554, 0.018868, 1
10375, 21432, 0.043478, 1
9263, 9267, 0.166667, 1
18653, 18653, 0.502973, 3
17294, 17295, 0.250000, 1
18956, 18956, 0.502016, 2
16829, 19433, 0.045455, 1
12234, 12234, 0.833333, 2
10960, 10961, 0.250000, 1
17741, 18506, 0.500000, 1
9829, 9829, 0.371795, 2
17493, 17493, 0.576923, 2
19001, 19001, 0.176923, 2
17429, 17429, 0.655303, 3
13191, 16802, 0.142857, 1
13264, 13267, 0.250000, 1
12317, 17610, 0.043478, 1
19422, 19429, 0.045455, 1
10170, 10171, 0.200000, 1
14196, 14197, 0.250000, 1
19933, 19934, 0.500000, 1
18796, 18798, 0.066667, 1
18547, 18547, 0.501357, 2
20947, 20953, 0.029412, 1
17881, 17881, 0.503165, 2
12461, 12462, 0.500000, 1
14036, 19296, 0.090909, 1
18735, 18735, 0.502591, 2
12706, 12708, 0.250000, 1
14723, 20239, 0.020000, 1
10742, 10742, 0.505351, 3
12138, 12139, 0.500000, 1
20380, 20380, 0.171722, 3
8990, 8992, 0.166667, 1
15254, 20946, 0.028571, 1
21717, 21717, 0.833333, 2
12886, 12886, 0.501357, 2
17417, 17432, 0.030303, 1
15098, 16361, 0.014286, 1
11331, 11333, 0.333333, 1
16934, 16935, 0.533333, 2
11640, 19599, 0.500000, 1
14183, 14184, 0.127016, 2
21626, 21627, 0.071429, 1
19718, 19719, 0.250000, 1
12921, 12921, 0.502045, 2
11130, 11134, 0.142857, 1
21042, 21042, 0.528571, 2
17192, 17193, 0.090884, 3
20859, 20864, 0.100000, 1
14375, 14379, 0.017241, 1
16797, 17246, 0.090909, 1
16912, 16912, 0.509441, 3
14339, 14388, 0.017241, 1
19283, 21432, 0.043478, 1
10181, 12756, 0.250000, 1
13513, 13514, 0.083333, 1
13961, 13962, 0.250000, 1
19057, 19058, 0.333333, 1
12758, 12761, 0.166667, 1
16829, 19434, 0.045455, 1
13824, 15831, 0.017241, 1
14305, 14307, 0.750000, 2
18206, 18206, 0.276923, 2
18213, 18214, 0.500000, 1
19075, 19075, 0.543478, 2
17432, 17438, 0.030303, 1
21363, 21363, 0.145922, 3
19734, 19734, 0.500929, 2
14357, 14389, 0.017241, 1
10697, 10698, 0.029412, 1
8971, 8972, 0.144120, 2
20114, 20115, 0.500000, 1
10680, 10704, 0.029412, 1
12195, 12196, 0.308824, 2
18997, 18999, 0.100000, 1
14136, 14140, 0.200000, 1
19285, 21609, 0.125000, 1
14357, 14378, 0.017241, 1
12350, 12351, 0.666667, 2
10701, 10703, 0.029412, 1
16232, 21027, 0.250000, 1
10679, 10697, 0.029412, 1
10964, 19426, 0.111111, 1
15840, 15846, 0.017241, 1
12729, 12731, 0.090909, 1
10799, 10801, 0.250000, 1
11131, 11131, 0.642857, 2
9152, 15102, 0.028571, 1
12057, 12059, 0.111111, 1
13326, 13326, 0.276666, 4
17660, 21183, 0.015625, 1
12299, 12299, 0.257407, 2
13200, 13200, 0.502137, 2
12907, 12907, 0.366667, 2
20080, 20080, 0.501357, 2
10681, 10688, 0.029412, 1
16118, 18404, 0.200000, 1
13414, 13414, 0.834596, 3
16508, 16508, 0.088617, 3
21199, 21199, 0.501263, 2
20112, 20113, 0.250000, 1
21237, 21574, 0.035714, 1
16241, 16242, 0.500000, 1
13122, 13122, 0.313131, 3
11936, 11940, 0.200000, 1
21052, 21052, 0.504104, 3
10627, 13124, 0.500000, 1
15125, 15150, 0.014286, 1
13702, 13703, 0.062500, 1
10704, 21326, 0.033333, 1
19349, 19349, 0.500000, 2
13697, 13701, 0.062500, 1
12255, 12255, 0.250742, 2
14421, 14421, 0.750000, 2
11726, 11726, 0.700000, 2
14749, 14750, 0.333333, 1
16094, 16096, 0.168475, 2
9599, 9600, 0.250000, 1
15100, 15101, 0.014286, 1
19352, 19353, 0.335349, 2
9768, 9768, 0.501808, 2
21602, 21605, 0.200742, 2
9241, 9241, 0.502257, 2
19321, 19321, 0.503030, 2
16804, 16804, 0.501357, 2
13143, 13144, 0.500000, 1
12680, 12680, 0.525000, 2
9688, 9688, 0.503165, 3
21427, 21429, 0.011111, 1
20271, 20272, 0.333333, 1
19232, 19232, 0.834690, 3
9252, 9253, 0.166667, 1
20607, 20608, 0.333333, 1
20455, 20456, 0.500000, 1
11106, 11108, 0.335591, 2
13666, 13671, 0.166667, 1
19796, 19796, 0.503030, 2
11964, 15842, 0.017241, 1
12120, 12121, 0.500000, 1
10271, 10272, 0.500000, 1
15852, 15852, 0.576923, 2
10259, 10259, 0.859187, 4
15465, 21429, 0.090909, 1
9098, 21492, 0.014706, 1
21162, 21164, 0.334262, 2
14344, 14362, 0.017241, 1
19393, 19394, 0.333333, 1
13928, 15366, 0.050000, 1
20952, 20952, 0.031457, 2
21186, 21187, 0.250000, 1
21047, 21047, 0.097082, 3
18719, 18720, 0.500000, 1
10193, 10194, 0.500929, 2
16387, 16387, 0.343475, 4
16828, 16829, 0.058824, 1
21449, 21616, 0.583333, 2
21208, 21208, 0.438889, 3
18841, 18845, 0.142857, 1
11659, 11659, 0.339285, 3
18095, 18095, 0.750000, 2
20976, 20977, 0.253534, 2
10704, 21314, 0.033333, 1
21676, 21676, 0.555556, 2
13913, 18398, 0.066667, 1
14302, 14302, 0.547471, 3
10116, 10116, 0.252191, 3
10688, 10701, 0.029412, 1
17206, 17206, 0.612782, 4
20947, 20950, 0.029412, 1
19266, 19267, 0.250000, 1
13669, 14606, 0.200000, 1
20907, 20907, 0.502045, 2
19351, 19351, 0.337607, 3
11419, 11421, 0.144902, 2
9504, 9507, 0.250000, 1
10788, 16395, 0.200000, 1
17126, 17129, 0.125000, 1
13282, 13286, 0.062500, 1
8987, 8989, 0.166667, 1
15143, 15150, 0.014286, 1
13959, 14385, 0.058824, 1
13698, 13699, 0.062500, 1
19944, 21431, 0.011111, 1
19912, 19913, 0.250000, 1
15261, 15272, 0.028571, 1
11683, 11683, 0.334596, 2
10504, 11740, 0.333333, 1
13425, 13427, 0.163462, 2
11450, 11450, 0.833333, 2
17943, 17943, 0.337278, 3
16435, 16441, 0.126808, 2
17193, 17194, 0.083333, 1
